Table,Ave_C_Mean,Ave_C_RMS
"""110_sec_buf""",0.01155778894472362,0.003217650370569271
"""110_sec_buf""",0.016531604538087524,0.003384216048269222
"""110_sec_buf""",0.027771797631862282,0.0020860339940794565
"""110_sec_buf""",0.028868194842406988,0.0021237775186781615
"""110_sec_buf""",0.020100502512562818,0.0055047493216599614
"""110_sec_buf""",0.028164116828929137,0.0020640920834013644
"""110_sec_buf""",0.028103207810320854,0.0020674988954495917
"""110_sec_buf""",0.02677165354330709,0.005378976780031286
"""110_sec_buf""",0.017214397496087632,0.0033564335820856373
"""110_sec_buf""",0.02806282722513094,0.0020543021248952374
"""110_sec_buf""",0.09099678456591659,0.008254339326683872
"""110_sec_buf""",0.029730726669125865,0.002187232324658587
"""110_sec_buf""",0.02805680637339806,0.0020562275136343346
"""110_sec_buf""",0.01984732824427481,0.006294817749034596
"""110_sec_buf""",0.02828947368421053,0.006545969980964605
"""110_sec_buf""",0.028252528775723817,0.002070571619066035
"""110_sec_buf""",0.02805680637339801,0.0020562275136343355
"""110_sec_buf""",0.030812324929971983,0.006007734058691099
"""110_sec_build_perm""",0.027944695827044664,0.0002507926712854873
"""110_sec_build_perm""",0.02717404037642775,0.0002774783983560402
"""110_sec_build_perm""",0.027325464795844658,0.0002980768588772469
"""110_sec_build_perm""",0.027560025213452837,0.00029561231241649865
"""110_sec_build_perm""",0.024347012628936328,0.0005058824880592047
"""110_sec_build_perm""",0.027737596192507995,0.0002602703784127739
"""110_sec_build_perm""",0.02583912860378665,0.00035509255584295315
"""110_sec_build_perm""",0.027944695827044664,0.0002507926712854873
"""110_sec_build_perm""",0.027944695827044414,0.00025079267128548597
"""110_sec_build_perm""",0.027584337859579155,0.00026275429314962217
"""110_sec_build_perm""",0.0220487752180844,0.0005011440734488169
"""110_sec_build_perm""",0.027570316585693342,0.00030333710239826076
"""110_sec_build_perm""",0.027737274509368394,0.0002602186380819637
"""110_sec_build_perm""",0.027944695827044386,0.0002507926712854859
"""110_sec_build_perm""",0.04058720930232247,0.00042872404718570127
"""110_sec_build_perm""",0.02794469582704439,0.0002507926712854849
"""110_sec_build_perm""",0.026604467488618576,0.000293983282165386
"""110_sec_build_perm""",0.024561961087772137,0.0002754136003205041
"""110_sec_income""",0.027085995085995122,0.0010922806085071081
"""110_sec_income""",0.009859154929577464,0.0050782412330478725
"""110_sec_income""",0.027085995085994914,0.0010922806085071123
"""110_sec_income""",0.010126582278481013,0.008005766228274378
"""110_sec_income""",0.027085995085994925,0.0010922806085071118
"""110_sec_income""",0.02708599508599495,0.0010922806085071125
"""110_sec_income""",0.008391608391608393,0.005233087254229289
"""110_sec_income""",0.012413793103448275,0.005342045994768851
"""110_sec_income""",0.027085995085994897,0.0010922806085071123
"""110_sec_income""",0.009850746268656717,0.0024795892128113657
"""110_sec_income""",0.020089955022488733,0.0024452033628635807
"""110_sec_income""",0.021752265861027173,0.0022543514327707085
"""110_sec_income""",0.027085995085994942,0.0010922806085071118
"""110_sec_income""",0.02708599508599495,0.0010922806085071125
"""110_sec_income""",0.02708599508599493,0.0010922806085071125
"""110_sec_income""",0.0015665796344647522,0.0011676595182766526
"""110_sec_income""",0.004661016949152543,0.0016410946382234817
"""110_sec_income""",0.02708599508599491,0.001092280608507112
"""110_sec_pub_lib""",0.02528216704288948,0.0016301055238797974
"""110_sec_pub_lib""",0.02875392443434001,0.0011791922749109127
"""110_sec_pub_lib""",0.028470380194518002,0.001182116883918741
"""110_sec_pub_lib""",0.02897451456310677,0.0014012261212081897
"""110_sec_pub_lib""",0.027739819622847734,0.0012850853179020218
"""110_sec_pub_lib""",0.02755805052309272,0.0017155127648861006
"""110_sec_pub_lib""",0.022467854725919327,0.0014840409838392506
"""110_sec_pub_lib""",0.03388429752066116,0.007883795053032609
"""110_sec_pub_lib""",0.02863700114752,0.0012752772918577066
"""110_sec_pub_lib""",0.028738368318545607,0.0011785543219381188
"""110_sec_pub_lib""",0.028083700440528533,0.0011711352456439167
"""110_sec_pub_lib""",0.028501283338912952,0.0011866876498657253
"""110_sec_pub_lib""",0.028096446700507535,0.0012544851123103965
"""110_sec_pub_lib""",0.028707306528318027,0.0011772804845819392
"""110_sec_pub_lib""",0.028145614463718435,0.001225500728461712
"""110_sec_pub_lib""",0.028840468630241835,0.0011855624818691939
"""110_sec_pub_lib""",0.0270949720670391,0.0028348859120369318
"""110_sec_pub_lib""",0.028633879781420634,0.0011831579106207106
"""115_sec_buf""",0.017412935323383085,0.004421987272296313
"""115_sec_buf""",0.01892332789559543,0.00374849112335271
"""115_sec_buf""",0.041119483315393016,0.00263180779632468
"""115_sec_buf""",0.04177935943060515,0.002643052616032326
"""115_sec_buf""",0.029145728643216084,0.008102771606330201
"""115_sec_buf""",0.0410987482614744,0.0025917448057836134
"""115_sec_buf""",0.04114365411436553,0.0025980384951460414
"""115_sec_buf""",0.026702997275204362,0.0055841693547463754
"""115_sec_buf""",0.021283255086071984,0.003833317281350827
"""115_sec_buf""",0.04118673647469469,0.002600758954303263
"""115_sec_buf""",0.10836012861736363,0.009445936219658111
"""115_sec_buf""",0.04312431243124325,0.0027264584225069398
"""115_sec_buf""",0.04108070661586433,0.0025837279111841317
"""115_sec_buf""",0.028571428571428574,0.009255479198167143
"""115_sec_buf""",0.03618421052631577,0.007355486768091414
"""115_sec_buf""",0.041381716678297396,0.0026026596230246295
"""115_sec_buf""",0.041094941094941086,0.002584623173800624
"""115_sec_buf""",0.03473389355742296,0.00658114292687436
