Table,Ave_C_Mean,Ave_C_RMS
"""110_sec_buf""",0.028282122905027997,0.002072740513918409
"""110_sec_buf""",0.027588677893228296,0.0020830443359009126
"""110_sec_buf""",0.028173913043478323,0.002064810028473851
"""110_sec_buf""",0.02532340258722072,0.002057923127935191
"""110_sec_buf""",0.028282122905028004,0.002072740513918409
"""110_sec_buf""",0.07434402332361519,0.007135415889516271
"""110_sec_buf""",0.028144544822793677,0.002062657690014706
"""110_sec_buf""",0.028183716075156635,0.0020655284731601687
"""110_sec_buf""",0.027610872675250423,0.0020706888163276264
"""110_sec_buf""",0.027987310539302146,0.002073379086338065
"""110_sec_buf""",0.028321678321678378,0.0020756394517001133
"""110_sec_buf""",0.028027681660899723,0.0020540930214056484
"""110_sec_buf""",0.02829200139713594,0.002073464488949467
"""110_sec_buf""",0.028027681660899723,0.0020540930214056484
"""110_sec_buf""",0.02796225096120244,0.0020619197768266487
"""110_sec_buf""",0.028027681660899743,0.0020540930214056475
"""110_sec_buf""",0.02815432742440048,0.0020633746374217323
"""110_sec_buf""",0.028027681660899736,0.0020540930214056475
"""110_sec_build_perm""",0.029195876288655283,0.00026306432642945825
"""110_sec_build_perm""",0.02467913910553882,0.00026107144361608536
"""110_sec_build_perm""",0.027944695827044442,0.00025079267128548635
"""110_sec_build_perm""",0.02311812642855551,0.0002669894640131927
"""110_sec_build_perm""",0.027944695827044466,0.0002507926712854859
"""110_sec_build_perm""",0.027944695827042332,0.0002507926712854786
"""110_sec_build_perm""",0.027130112846038265,0.00025181278365948823
"""110_sec_build_perm""",0.025191377617703525,0.00026029238907242713
"""110_sec_build_perm""",0.027944695827044563,0.0002507926712854853
"""110_sec_build_perm""",0.027944695827042516,0.0002507926712854798
"""110_sec_build_perm""",0.027345650554982268,0.00029229156238622946
"""110_sec_build_perm""",0.02779449856853318,0.00025480378950302275
"""110_sec_build_perm""",0.0234748278147607,0.0005338341335351811
"""110_sec_build_perm""",0.02789736559600018,0.00025085596758409203
"""110_sec_build_perm""",0.02775638455072945,0.00025997032276812044
"""110_sec_build_perm""",0.027815717587724564,0.00025520194840146504
"""110_sec_build_perm""",0.027180580237323355,0.0002515503648849745
"""110_sec_build_perm""",0.027522909342399024,0.00029562845301013525
"""110_sec_income""",0.027085995085995084,0.0010922806085071081
"""110_sec_income""",0.027085995085994876,0.0010922806085071127
"""110_sec_income""",0.027085995085994876,0.0010922806085071133
"""110_sec_income""",0.016883116883116882,0.0011799814522286455
"""110_sec_income""",0.016983372921615246,0.0011869884679782208
"""110_sec_income""",0.02708599508599492,0.0010922806085071127
"""110_sec_income""",0.021539830885625295,0.0019172816402793051
"""110_sec_income""",0.02708599508599495,0.0010922806085071125
"""110_sec_income""",0.027085995085994925,0.0010922806085071125
"""110_sec_income""",0.0973760932944608,0.005992654458045025
"""110_sec_income""",0.027085995085994848,0.0010922806085071138
"""110_sec_income""",0.01082390953150242,0.0019719799056112605
"""110_sec_income""",0.02708599508599494,0.0010922806085071123
"""110_sec_income""",0.027085995085994925,0.0010922806085071112
"""110_sec_income""",0.027085995085994942,0.0010922806085071125
"""110_sec_income""",0.02297520661157028,0.0019275874032546423
"""110_sec_income""",0.02708599508599493,0.0010922806085071118
"""110_sec_income""",0.02708599508599493,0.0010922806085071125
"""110_sec_pub_lib""",0.028707306528318075,0.001177280484581939
"""110_sec_pub_lib""",0.02870730652831806,0.001177280484581939
"""110_sec_pub_lib""",0.028719723183390847,0.0011777896889437827
"""110_sec_pub_lib""",0.028707306528318086,0.0011772804845819381
"""110_sec_pub_lib""",0.02870730652831824,0.0011772804845819357
"""110_sec_pub_lib""",0.02578313253012059,0.0014864863874153968
"""110_sec_pub_lib""",0.028707306528318086,0.0011772804845819381
"""110_sec_pub_lib""",0.02870740941049202,0.00117717839787239
"""110_sec_pub_lib""",0.028707306528318075,0.001177280484581939
"""110_sec_pub_lib""",0.028795640326975333,0.001185758933533225
"""110_sec_pub_lib""",0.02871351351351342,0.0011775350317137399
"""110_sec_pub_lib""",0.028707306528318034,0.0011772804845819396
"""110_sec_pub_lib""",0.028717391304347695,0.0011789345098222842
"""110_sec_pub_lib""",0.029705106689043307,0.0012647841466420513
"""110_sec_pub_lib""",0.02871351351351338,0.0011775350317137403
"""110_sec_pub_lib""",0.028637362637362534,0.0011845725695131329
"""110_sec_pub_lib""",0.028707306528318068,0.001177280484581939
"""110_sec_pub_lib""",0.02871040968543925,0.0011774077443900228
"""115_sec_buf""",0.041410614525139826,0.0026044771227613788
"""115_sec_buf""",0.03908701854493594,0.002537866886541677
"""115_sec_buf""",0.04118260869565228,0.0025935793923210033
"""115_sec_buf""",0.03657587548638135,0.002552718983168359
"""115_sec_buf""",0.041270949720670504,0.0026026040717296345
"""115_sec_buf""",0.09652173913043485,0.008583821968093232
"""115_sec_buf""",0.04113968033356508,0.002590875869674386
"""115_sec_buf""",0.041127348643006406,0.0025935483860242423
"""115_sec_buf""",0.04120171673819752,0.0026340418654537813
"""115_sec_buf""",0.04138174127599588,0.0026216924895011645
"""115_sec_buf""",0.041328671328671455,0.002606244077424361
"""115_sec_buf""",0.04103806228373717,0.002581045840688093
"""115_sec_buf""",0.04142507858889293,0.0026053868248650325
"""115_sec_buf""",0.04103806228373717,0.002581045840688093
"""115_sec_buf""",0.0404886561954626,0.002576285108166965
"""115_sec_buf""",0.04103806228373714,0.0025810458406880935
"""115_sec_buf""",0.04108446298227329,0.0025908439560075338
"""115_sec_buf""",0.04103806228373716,0.002581045840688093
"""115_sec_build_perm""",0.0436718105035786,0.0003211026913186983
"""115_sec_build_perm""",0.037030504126013025,0.0003183088841020456
"""115_sec_build_perm""",0.04188235294116777,0.00030613736445004924
"""115_sec_build_perm""",0.03522315875783875,0.00032976874090787203
"""115_sec_build_perm""",0.04188235294116767,0.00030613736445004957
"""115_sec_build_perm""",0.04188235294116803,0.0003061373644500467
"""115_sec_build_perm""",0.04069507956831022,0.0003076643044197109
"""115_sec_build_perm""",0.03749193465715477,0.00031671389046921045
"""115_sec_build_perm""",0.04188235294116761,0.0003061373644500498
"""115_sec_build_perm""",0.04188235294116799,0.00030613736445004653
"""115_sec_build_perm""",0.04078016950955003,0.00035669030806804346
"""115_sec_build_perm""",0.04177774049098774,0.00031196741991717944
"""115_sec_build_perm""",0.03557246188870771,0.0006512015497187239
